
default_KNN_100 0.090 0.110 0.093 0.080
default_DTC_100 0.093 0.083 0.103 0.080
default_RF_100 0.107 0.107 0.093 0.103
default_SVM_100 0.080 0.077 0.083 0.080
smac_KNN_100 0.184 0.198 0.184 0.196
smac_DTC_100 0.152 0.179 0.207 0.204
smac_RF_100 0.175 0.194 0.200 0.205
random_KNN_100 0.187 0.173 0.153 0.177
random_DTC_100 0.167 0.153 0.170 0.187
random_RF_100 0.187 0.183 0.183 0.187
random_SVM_100 0.127 0.133 0.140 0.140
de_KNN_100 0.187 0.160 0.167 0.177
de_DTC_100 0.147 0.173 0.160 0.177
de_RF_100 0.187 0.193 0.187 0.180
de_SVM_100 0.127 0.133 0.137 0.133
