
default_KNN_25 0.777 0.753 0.797 0.767
default_DTC_25 0.613 0.673 0.640 0.627
default_RF_25 0.753 0.790 0.763 0.747
default_SVM_25 0.277 0.277 0.277 0.443
smac_KNN_25 0.595 0.568 0.622 0.595
smac_DTC_25 0.568 0.541 0.486 0.676
smac_RF_25 0.730 0.757 0.784 0.730
smac_SVM_25 0.622 0.757 0.730 0.622
random_KNN_25 0.780 0.793 0.690 0.823
random_DTC_25 0.730 0.813 0.887 0.777
random_RF_25 0.813 0.863 0.843 0.883
random_SVM_25 0.077 0.150 0.043 0.373
de_KNN_25 0.833 0.803 0.777 0.827
de_DTC_25 0.667 0.840 0.810 0.683
de_RF_25 0.923 0.817 0.867 0.867
de_SVM_25 0.047 0.033 0.073 0.200
grid_KNN_25 0.990 0.990 1.000 1.000
grid_DTC_25 1.000 1.000 1.000 1.000
grid_RF_25 1.000 1.000 0.987 1.000
grid_SVM_25 0.000 0.000 0.000 0.000
