
\textcolor{huyblack}{default_KNN_25} 0.120 0.127 0.113 0.123
\textcolor{huyblack}{default_DTC_25} 0.107 0.127 0.120 0.120
\textcolor{huyblack}{default_RF_25} 0.127 0.130 0.130 0.127
\textcolor{huyblack}{default_SVM_25} 0.130 0.133 0.130 0.130
\textcolor{huygray}{smac_KNN_25} 0.622 0.703 0.676 0.676
\textcolor{huygray}{smac_DTC_25} 0.622 0.622 0.622 0.622
\textcolor{huygray}{smac_RF_25} 0.703 0.703 0.730 0.730
\textcolor{huygray}{smac_SVM_25} 0.649 0.730 0.730 0.703
\textcolor{huygreen}{random_KNN_25} 0.120 0.123 0.123 0.127
\textcolor{huygreen}{random_DTC_25} 0.107 0.117 0.137 0.113
\textcolor{huygreen}{random_RF_25} 0.127 0.120 0.130 0.127
\textcolor{huygreen}{random_SVM_25} 0.140 0.140 0.140 0.140
\textcolor{huypink}{de_KNN_25} 0.120 0.127 0.120 0.123
\textcolor{huypink}{de_DTC_25} 0.120 0.107 0.117 0.103
\textcolor{huypink}{de_RF_25} 0.130 0.133 0.130 0.130
\textcolor{huypink}{de_SVM_25} 0.140 0.140 0.140 0.140
\textcolor{huyblue}{grid_KNN_25} 0.120 0.127 0.123 0.120
\textcolor{huyblue}{grid_DTC_25} 0.127 0.127 0.127 0.137
\textcolor{huyblue}{grid_RF_25} 0.130 0.127 0.127 0.127
\textcolor{huyblue}{grid_SVM_25} 0.140 0.140 0.140 0.140
